user_id,query_type,timestamp,latency_sec,retrieval_score,error_flag,rolling_score,degradation_flag,latency_anomaly,health_score
user_221,support,2025-01-07 03:28:00,0.705,0.659,0,0.7318000000000001,0,0,0.7891805770584095
user_52,support,2025-01-07 03:30:00,0.301,1.0,0,0.7403,0,0,0.9682266009852216
user_286,support,2025-01-07 03:32:00,0.935,0.69,0,0.73676,0,0,0.7773019000703729
user_150,engineering,2025-01-07 03:34:00,2.181,0.501,0,0.7332199999999999,0,0,0.570174806474314
user_205,support,2025-01-07 03:36:00,1.131,0.868,0,0.73502,0,0,0.8278122448979592
user_210,finance,2025-01-07 03:38:00,2.075,0.516,0,0.7302,0,0,0.5873641097818438
user_5,engineering,2025-01-07 03:40:00,2.162,0.704,0,0.73104,0,0,0.653380436312456
user_196,engineering,2025-01-07 03:42:00,1.05,0.573,0,0.7294799999999999,0,0,0.7183625615763547
user_219,sales,2025-01-07 03:44:00,1.235,1.0,0,0.73414,0,0,0.86963406052076
user_51,hr,2025-01-07 03:46:00,1.226,0.622,0,0.7288799999999999,0,0,0.7193840957072484
user_13,engineering,2025-01-07 03:48:00,0.866,1.0,0,0.7293,0,0,0.908585503166784
user_264,hr,2025-01-07 03:50:00,0.888,0.985,0,0.7398399999999999,0,0,0.9002631949331457
user_98,support,2025-01-07 03:52:00,2.117,0.528,0,0.7382799999999999,0,0,0.587730612244898
user_52,support,2025-01-07 03:54:00,0.645,0.599,0,0.7336199999999999,0,0,0.7715141449683321
user_34,sales,2025-01-07 03:56:00,0.917,1.0,0,0.7379000000000001,0,0,0.9032019704433498
user_99,sales,2025-01-07 03:58:00,2.152,0.749,0,0.737,0,0,0.6724360309641098
user_64,sales,2025-01-07 04:00:00,0.975,0.449,0,0.7351800000000001,0,0,0.676679521463758
user_131,hr,2025-01-07 04:02:00,1.303,0.763,0,0.7360599999999999,0,0,0.7676560168895145
user_215,engineering,2025-01-07 04:04:00,0.594,0.812,0,0.7397999999999999,0,0,0.8620976776917664
user_227,finance,2025-01-07 04:06:00,1.679,0.566,0,0.73488,0,0,0.6491656579873328
user_124,finance,2025-01-07 04:08:00,0.943,0.885,0,0.7333999999999999,0,0,0.8544574243490499
user_22,support,2025-01-07 04:10:00,0.84,0.667,0,0.7336999999999999,0,0,0.7781300492610839
user_65,hr,2025-01-07 04:12:00,0.954,0.819,0,0.7391599999999999,0,0,0.8268962702322309
user_299,engineering,2025-01-07 04:14:00,1.756,1.0,0,0.7461200000000001,0,0,0.814637579169599
user_262,hr,2025-01-07 04:16:00,1.714,0.747,0,0.74854,0,0,0.7178710767065447
user_159,sales,2025-01-07 04:18:00,1.521,0.557,0,0.7424000000000001,0,0,0.6622440534834624
user_277,finance,2025-01-07 04:20:00,2.32,0.628,0,0.7413,0,0,0.6063020408163267
user_75,engineering,2025-01-07 04:22:00,1.48,0.771,0,0.7489199999999999,0,0,0.7521719915552427
user_158,sales,2025-01-07 04:24:00,0.51,0.629,0,0.75068,0,0,0.797764672765658
user_175,hr,2025-01-07 04:26:00,1.794,0.364,0,0.73832,0,0,0.5562263194933146
user_188,support,2025-01-07 04:28:00,0.716,0.705,1,0.7364799999999999,0,0,0.5064194229415904
user_265,sales,2025-01-07 04:30:00,0.716,0.665,0,0.7344799999999999,0,0,0.7904194229415904
user_74,support,2025-01-07 04:32:00,0.405,0.747,0,0.7315999999999999,0,0,0.8560484166080224
user_121,sales,2025-01-07 04:34:00,1.266,0.667,0,0.7316199999999999,0,0,0.7331617171006333
user_286,support,2025-01-07 04:36:00,1.791,0.676,0,0.7290399999999999,0,0,0.6813429978888107
user_216,hr,2025-01-07 04:38:00,1.125,0.659,0,0.7298,0,0,0.7448456016889515
user_100,finance,2025-01-07 04:40:00,0.998,0.853,0,0.72918,0,0,0.8358516537649543
user_103,support,2025-01-07 04:42:00,0.57,0.81,0,0.7314400000000001,0,0,0.8638311048557354
user_174,finance,2025-01-07 04:44:00,0.836,0.567,0,0.7264800000000001,0,0,0.7385522871217451
user_243,engineering,2025-01-07 04:46:00,1.014,0.985,0,0.7318000000000001,0,0,0.8869627023223083
user_169,sales,2025-01-07 04:48:00,1.474,0.691,0,0.72886,0,0,0.720805348346235
user_289,hr,2025-01-07 04:50:00,0.734,1.0,0,0.7342399999999999,0,0,0.9225193525686137
user_153,engineering,2025-01-07 04:52:00,1.33,0.753,0,0.73202,0,0,0.7608059113300493
user_168,finance,2025-01-07 04:54:00,1.459,0.844,1,0.7363599999999999,0,0,0.4835887403237157
user_53,engineering,2025-01-07 04:56:00,0.946,0.875,0,0.7372,0,0,0.8501407459535539
user_21,engineering,2025-01-07 04:58:00,0.492,0.837,0,0.7425200000000001,0,0,0.8828647431386347
user_112,support,2025-01-07 05:00:00,0.976,0.933,0,0.74684,0,0,0.8701739619985926
user_114,finance,2025-01-07 05:02:00,0.943,0.9,0,0.74542,0,0,0.8604574243490499
user_238,sales,2025-01-07 05:04:00,1.346,1.0,0,0.74908,0,0,0.8579169598874032
user_109,finance,2025-01-07 05:06:00,1.594,0.756,0,0.7514799999999999,0,0,0.7341382125263898
user_246,hr,2025-01-07 05:08:00,0.346,0.92,0,0.7567,0,0,0.9314764250527798
user_192,finance,2025-01-07 05:10:00,1.804,0.697,0,0.75064,0,0,0.6883707248416608
user_204,finance,2025-01-07 05:12:00,0.853,0.882,0,0.75448,0,0,0.8627577762139338
user_3,hr,2025-01-07 05:14:00,1.337,0.723,0,0.7589200000000002,0,0,0.7480669950738916
user_5,support,2025-01-07 05:16:00,1.432,0.696,0,0.75548,0,0,0.7272388458831809
user_183,support,2025-01-07 05:18:00,1.795,0.708,0,0.75932,0,0,0.6937207600281492
user_284,support,2025-01-07 05:20:00,1.64,0.756,0,0.76036,0,0,0.7292824771287825
user_72,hr,2025-01-07 05:22:00,1.371,1.0,0,0.7689,0,0,0.8552779732582689
user_225,finance,2025-01-07 05:24:00,0.958,0.871,0,0.76632,0,0,0.8472740323715693
user_299,hr,2025-01-07 05:26:00,1.958,0.865,0,0.7711800000000001,0,0,0.7393145672061928
user_22,support,2025-01-07 05:28:00,1.828,0.771,0,0.7666,0,0,0.7154372976776917
user_101,finance,2025-01-07 05:30:00,1.552,0.899,0,0.76488,0,0,0.7957717100633357
user_145,finance,2025-01-07 05:32:00,1.209,1.0,0,0.77432,0,0,0.8723786066150598
user_112,hr,2025-01-07 05:34:00,0.792,0.604,0,0.7744199999999999,0,0,0.7579969035890217
user_89,hr,2025-01-07 05:36:00,2.037,0.97,0,0.7738200000000001,0,0,0.7729753694581281
user_283,finance,2025-01-07 05:38:00,0.864,0.938,0,0.7776,0,0,0.8839966220971147
user_91,finance,2025-01-07 05:40:00,1.437,0.379,0,0.7762,0,0,0.599911048557354
user_11,finance,2025-01-07 05:42:00,0.849,0.736,0,0.77566,0,0,0.8047800140745953
user_134,support,2025-01-07 05:44:00,0.757,0.711,0,0.77364,0,0,0.8044914848698099
user_10,finance,2025-01-07 05:46:00,0.746,0.553,0,0.7733800000000001,0,0,0.7424526389866292
user_194,support,2025-01-07 05:48:00,1.842,0.727,0,0.77022,0,0,0.6963594651653764
user_173,finance,2025-01-07 05:50:00,1.39,0.67,0,0.7702800000000001,0,0,0.7212723434201267
user_156,engineering,2025-01-07 05:52:00,1.099,0.609,0,0.7660800000000001,0,0,0.7275901477832512
user_122,hr,2025-01-07 05:54:00,2.043,0.447,0,0.7550199999999999,0,0,0.5631420126671358
user_190,finance,2025-01-07 05:56:00,1.662,0.667,0,0.75342,0,0,0.6913601688951443
user_269,sales,2025-01-07 05:58:00,0.73,0.542,0,0.75312,0,0,0.7397415904292752
user_222,support,2025-01-07 06:00:00,1.27,0.867,0,0.7579,0,0,0.8127394792399718
user_60,finance,2025-01-07 06:02:00,1.535,0.687,0,0.75622,0,0,0.7127662209711472
user_66,finance,2025-01-07 06:04:00,1.095,0.605,0,0.75574,0,0,0.7264123856439126
user_98,sales,2025-01-07 06:06:00,0.792,0.942,0,0.7673000000000001,0,0,0.8931969035890217
user_193,hr,2025-01-07 06:08:00,0.35,0.479,0,0.76278,0,0,0.7546541871921182
user_162,sales,2025-01-07 06:10:00,0.864,1.0,0,0.76948,0,0,0.9087966220971146
user_219,finance,2025-01-07 06:12:00,1.215,1.0,0,0.7745400000000001,0,0,0.8717452498240676
user_23,sales,2025-01-07 06:14:00,1.039,0.856,0,0.7783200000000001,0,0,0.8327237156931739
user_96,sales,2025-01-07 06:16:00,1.759,1.0,0,0.7848,0,0,0.8143209007741028
user_150,finance,2025-01-07 06:18:00,0.905,0.753,1,0.78668,0,0,0.5056686840253343
user_167,finance,2025-01-07 06:20:00,1.112,0.87,0,0.7870199999999999,0,0,0.8306178747361013
user_27,hr,2025-01-07 06:22:00,1.967,0.98,0,0.7904199999999999,0,0,0.7843645320197044
user_64,sales,2025-01-07 06:24:00,0.894,0.628,0,0.7916399999999999,0,0,0.7568298381421534
user_299,engineering,2025-01-07 06:26:00,1.538,0.588,0,0.7837,0,0,0.6728495425756509
user_107,support,2025-01-07 06:28:00,1.612,0.753,0,0.78494,0,0,0.7310381421534131
user_240,sales,2025-01-07 06:30:00,1.867,0.921,0,0.78336,0,0,0.7713204785362422
user_33,finance,2025-01-07 06:32:00,1.272,0.576,0,0.77982,0,0,0.6961283603096411
user_260,engineering,2025-01-07 06:34:00,0.658,0.76,0,0.77814,0,0,0.8345418719211823
user_260,hr,2025-01-07 06:36:00,1.446,0.704,0,0.7747200000000001,0,0,0.7289610133708656
user_255,sales,2025-01-07 06:38:00,0.751,0.709,0,0.77216,0,0,0.8043248416608022
user_237,finance,2025-01-07 06:40:00,1.871,0.709,0,0.76768,0,0,0.6860982406755807
user_164,hr,2025-01-07 06:42:00,0.91,0.583,0,0.76134,0,0,0.7371408866995074
user_269,engineering,2025-01-07 06:44:00,1.174,0.923,0,0.7598,0,0,0.8452731878958482
user_253,engineering,2025-01-07 06:46:00,1.804,0.634,0,0.75736,0,0,0.6631707248416607
user_137,sales,2025-01-07 06:48:00,1.276,0.647,0,0.7519,0,0,0.7241061224489795
user_205,sales,2025-01-07 06:50:00,1.024,0.739,0,0.75274,0,0,0.7875071076706546
user_18,finance,2025-01-07 06:52:00,0.961,0.332,0,0.74174,0,0,0.6313573539760733
user_112,finance,2025-01-07 06:54:00,2.044,0.662,0,0.74052,0,0,0.6490364532019705
user_231,finance,2025-01-07 06:56:00,0.87,0.633,0,0.73926,0,0,0.7613632653061224
user_202,finance,2025-01-07 06:58:00,0.471,1.0,0,0.7451000000000001,0,0,0.9502814919071076
user_156,engineering,2025-01-07 07:00:00,1.198,0.826,0,0.7465,0,0,0.803939760731879
user_193,sales,2025-01-07 07:02:00,1.383,0.674,0,0.7399800000000001,0,0,0.7236112596762843
user_80,hr,2025-01-07 07:04:00,1.197,0.86,0,0.73976,0,0,0.8176453201970444
user_130,sales,2025-01-07 07:06:00,0.521,0.695,0,0.7363599999999999,0,0,0.8230035186488387
user_43,finance,2025-01-07 07:08:00,1.096,0.67,0,0.7343400000000001,0,0,0.7523068261787473
user_43,hr,2025-01-07 07:10:00,0.923,0.777,1,0.7319,0,0,0.5133686136523575
user_227,sales,2025-01-07 07:12:00,1.9,0.818,0,0.7282600000000001,0,0,0.7266370161857847
user_180,finance,2025-01-07 07:14:00,0.798,1.0,0,0.7361800000000001,0,0,0.9157635467980296
user_298,support,2025-01-07 07:16:00,1.906,0.68,0,0.7303799999999999,0,0,0.6708036593947924
user_238,sales,2025-01-07 07:18:00,1.915,0.78,0,0.7272200000000001,0,0,0.709853624208304
user_172,engineering,2025-01-07 07:20:00,0.634,0.941,0,0.7384599999999999,0,0,0.9094752990851513
user_230,engineering,2025-01-07 07:22:00,0.798,0.826,0,0.7402599999999999,0,0,0.8461635467980295
user_221,engineering,2025-01-07 07:24:00,1.273,0.839,0,0.7428199999999999,0,0,0.8012228008444757
user_188,engineering,2025-01-07 07:26:00,2.11,0.747,0,0.7466999999999999,0,0,0.6760695285010556
user_162,hr,2025-01-07 07:28:00,0.628,0.648,0,0.74512,0,0,0.7929086558761436
user_195,support,2025-01-07 07:30:00,0.596,0.527,0,0.74226,0,0,0.7478865587614356
user_91,engineering,2025-01-07 07:32:00,1.764,0.767,0,0.7454199999999999,0,0,0.7205931034482759
user_119,hr,2025-01-07 07:34:00,1.131,0.365,0,0.74378,0,0,0.6266122448979592
user_38,hr,2025-01-07 07:36:00,0.976,0.878,0,0.748,0,0,0.8481739619985926
user_42,hr,2025-01-07 07:38:00,1.982,0.625,0,0.74966,0,0,0.6407811400422238
user_256,sales,2025-01-07 07:40:00,1.431,0.907,0,0.75046,0,0,0.8117444053483462
user_279,support,2025-01-07 07:42:00,1.324,0.864,0,0.754,0,0,0.8058392681210416
user_141,finance,2025-01-07 07:44:00,0.622,0.364,0,0.74918,0,0,0.6799420126671358
user_50,support,2025-01-07 07:46:00,1.999,0.879,1,0.74792,0,0,0.4405866291344124
user_36,hr,2025-01-07 07:48:00,1.483,0.895,0,0.7562399999999999,0,0,0.8014553131597466
user_19,sales,2025-01-07 07:50:00,1.052,0.3,0,0.74224,0,0,0.6089514426460239
user_102,hr,2025-01-07 07:52:00,0.599,0.549,0,0.73322,0,0,0.7563698803659396
user_100,hr,2025-01-07 07:54:00,1.424,0.689,0,0.72988,0,0,0.7252833216045038
user_128,hr,2025-01-07 07:56:00,1.96,0.939,0,0.72866,0,0,0.7687034482758621
user_140,finance,2025-01-07 07:58:00,1.625,0.84,0,0.7303999999999999,0,0,0.7644658691062631
user_70,sales,2025-01-07 08:00:00,0.859,0.672,0,0.7264400000000001,0,0,0.7781244194229415
user_133,support,2025-01-07 08:02:00,0.857,0.596,0,0.7187600000000001,0,0,0.7479355383532724
user_153,hr,2025-01-07 08:04:00,1.146,0.905,0,0.7243,0,0,0.8410288529204786
user_177,engineering,2025-01-07 08:06:00,1.114,0.64,0,0.7253400000000001,0,0,0.7384067558057705
user_207,sales,2025-01-07 08:08:00,1.114,0.776,0,0.7258,0,0,0.7928067558057705
user_6,engineering,2025-01-07 08:10:00,0.957,0.735,0,0.7220799999999999,0,0,0.7929795918367346
user_262,finance,2025-01-07 08:12:00,2.564,0.545,0,0.72146,0,0,0.5473455313159747
user_203,finance,2025-01-07 08:14:00,0.201,0.765,0,0.7215599999999999,0,0,0.8847825475017594
user_116,finance,2025-01-07 08:16:00,1.4,0.728,0,0.7220399999999999,0,0,0.7434167487684729
user_242,finance,2025-01-07 08:18:00,0.725,0.975,0,0.72736,0,0,0.9134693877551021
user_264,sales,2025-01-07 08:20:00,1.219,0.772,0,0.7286199999999999,0,0,0.7801230119634062
user_282,engineering,2025-01-07 08:22:00,1.616,0.721,0,0.7313799999999999,0,0,0.7178159042927515
user_236,hr,2025-01-07 08:24:00,1.06,0.975,0,0.7324199999999998,0,0,0.878106966924701
user_43,hr,2025-01-07 08:26:00,0.385,0.802,0,0.7357799999999999,0,0,0.8801596059113301
user_96,engineering,2025-01-07 08:28:00,1.326,0.687,0,0.73658,0,0,0.7348281491907107
user_213,finance,2025-01-07 08:30:00,1.126,0.959,0,0.74098,0,0,0.8647400422237861
user_224,engineering,2025-01-07 08:32:00,0.797,0.432,0,0.74298,0,0,0.6886691062631949
user_285,support,2025-01-07 08:34:00,1.204,0.846,0,0.74666,0,0,0.8113064039408868
user_191,finance,2025-01-07 08:36:00,1.409,0.443,0,0.74286,0,0,0.6284667135819846
user_295,finance,2025-01-07 08:38:00,0.786,0.646,0,0.73578,0,0,0.7754302603800141
user_156,support,2025-01-07 08:40:00,0.721,0.664,0,0.7325399999999999,0,0,0.7894916256157636
user_255,hr,2025-01-07 08:42:00,1.271,0.89,0,0.73686,0,0,0.8218339197748066
user_173,finance,2025-01-07 08:44:00,0.574,0.753,0,0.7347199999999999,0,0,0.840608866995074
user_214,engineering,2025-01-07 08:46:00,1.345,0.921,0,0.7392399999999999,0,0,0.8264225193525687
user_206,sales,2025-01-07 08:48:00,2.017,0.72,0,0.74024,0,0,0.6750865587614356
user_153,hr,2025-01-07 08:50:00,0.731,0.804,0,0.74078,0,0,0.8444360309641099
user_11,sales,2025-01-07 08:52:00,0.752,0.791,0,0.74024,0,0,0.8370192821956368
user_16,finance,2025-01-07 08:54:00,0.832,0.431,0,0.72886,0,0,0.6845745249824067
user_78,hr,2025-01-07 08:56:00,1.459,0.649,0,0.72824,0,0,0.7055887403237158
user_290,sales,2025-01-07 08:58:00,1.96,0.752,0,0.72768,0,0,0.6939034482758621
user_293,engineering,2025-01-07 09:00:00,0.428,0.895,0,0.7267600000000001,0,0,0.9128205489092189
user_195,finance,2025-01-07 09:02:00,1.109,0.84,0,0.7270400000000001,0,0,0.8189345531315975
user_200,support,2025-01-07 09:04:00,1.694,0.76,0,0.7254600000000001,0,0,0.7251822660098522
user_273,engineering,2025-01-07 09:06:00,0.546,0.773,0,0.7259800000000002,0,0,0.8515645320197045
user_96,engineering,2025-01-07 09:08:00,1.877,0.736,0,0.72774,0,0,0.6962648838845883
user_55,hr,2025-01-07 09:10:00,1.41,0.63,0,0.7298,0,0,0.7031611541168192
user_291,engineering,2025-01-07 09:12:00,0.471,0.726,0,0.7289800000000001,0,0,0.8406814919071077
user_155,support,2025-01-07 09:14:00,1.217,0.918,0,0.74004,0,0,0.8387341308937368
user_87,support,2025-01-07 09:16:00,1.249,0.452,0,0.7315200000000001,0,0,0.6489562280084448
user_283,finance,2025-01-07 09:18:00,0.984,0.55,0,0.73002,0,0,0.7161294862772696
user_16,sales,2025-01-07 09:20:00,1.439,0.972,0,0.7313199999999999,0,0,0.8368999296270232
user_250,support,2025-01-07 09:22:00,0.918,0.844,0,0.73092,0,0,0.8406964109781845
user_95,finance,2025-01-07 09:24:00,1.534,0.533,0,0.7343000000000001,0,0,0.6512717804363124
user_35,engineering,2025-01-07 09:26:00,1.098,0.857,0,0.73386,0,0,0.8268957072484167
user_145,finance,2025-01-07 09:28:00,1.377,0.858,0,0.73312,0,0,0.7978446164672766
user_119,hr,2025-01-07 09:30:00,1.467,0.738,0,0.7418799999999999,0,0,0.7403442646023928
user_268,support,2025-01-07 09:32:00,1.216,0.913,0,0.7491599999999999,0,0,0.8368396903589022
user_232,support,2025-01-07 09:34:00,1.277,0.646,0,0.7483,0,0,0.7236005629838143
user_188,sales,2025-01-07 09:36:00,1.106,0.812,0,0.74576,0,0,0.8080512315270936
user_5,finance,2025-01-07 09:38:00,1.708,0.53,0,0.73956,0,0,0.631704433497537
user_167,engineering,2025-01-07 09:40:00,1.08,0.89,0,0.7439199999999999,0,0,0.8419957776213933
user_200,finance,2025-01-07 09:42:00,0.795,0.629,0,0.74458,0,0,0.7676802251935257
user_56,finance,2025-01-07 09:44:00,1.21,0.52,0,0.73688,0,0,0.6802730471498944
user_274,engineering,2025-01-07 09:46:00,2.092,0.81,0,0.74028,0,0,0.7031695988740324
user_244,support,2025-01-07 09:48:00,1.513,0.925,0,0.74326,0,0,0.8102885292047854
user_199,finance,2025-01-07 09:50:00,2.413,0.738,0,0.7433200000000001,0,0,0.6404850105559465
user_66,finance,2025-01-07 09:52:00,0.461,0.797,0,0.74836,0,0,0.8701370865587614
user_158,engineering,2025-01-07 09:54:00,0.823,0.582,0,0.7447,0,0,0.7459245601688951
user_243,finance,2025-01-07 09:56:00,0.962,0.735,0,0.74484,0,0,0.7924517945109077
user_294,hr,2025-01-07 09:58:00,1.792,1.0,0,0.7453399999999999,0,0,0.8108374384236454
user_103,sales,2025-01-07 10:00:00,0.698,0.689,0,0.7436799999999999,0,0,0.8019194933145672
user_234,hr,2025-01-07 10:02:00,1.489,0.858,0,0.7464200000000001,0,0,0.7860219563687544
user_103,support,2025-01-07 10:04:00,0.748,0.445,0,0.73582,0,0,0.6990415200562985
user_73,engineering,2025-01-07 10:06:00,0.852,0.304,0,0.72586,0,0,0.6316633356790993
user_32,engineering,2025-01-07 10:08:00,1.466,0.932,0,0.73076,0,0,0.818049824067558
user_126,sales,2025-01-07 10:10:00,1.355,0.77,0,0.7269800000000001,0,0,0.7649669247009149
user_168,sales,2025-01-07 10:12:00,1.161,0.762,0,0.73358,0,0,0.7822454609429979
user_251,engineering,2025-01-07 10:14:00,1.092,0.834,0,0.73334,0,0,0.818329064039409
user_236,sales,2025-01-07 10:16:00,1.24,1.0,0,0.7444799999999999,0,0,0.8691062631949331
user_20,support,2025-01-07 10:18:00,1.376,0.718,0,0.74592,0,0,0.741950175932442
user_147,engineering,2025-01-07 10:20:00,0.704,0.618,0,0.745,0,0,0.7728861365235749
user_177,hr,2025-01-07 10:22:00,1.397,0.671,0,0.74062,0,0,0.7209334271639691
user_200,sales,2025-01-07 10:24:00,1.293,0.942,0,0.7444,0,0,0.8403116115411682
user_89,engineering,2025-01-07 10:26:00,0.612,0.727,0,0.7405200000000001,0,0,0.8261976073187896
user_127,finance,2025-01-07 10:28:00,0.08,0.534,0,0.7367999999999999,0,0,0.8051552427867699
user_221,engineering,2025-01-07 10:30:00,1.313,0.547,0,0.73166,0,0,0.6802004222378607
user_196,finance,2025-01-07 10:32:00,0.601,1.0,0,0.73584,0,0,0.9365587614356088
user_291,support,2025-01-07 10:34:00,0.889,0.609,0,0.7394,0,0,0.7497576354679802
user_201,support,2025-01-07 10:36:00,1.837,0.607,0,0.73856,0,0,0.6488872624912034
user_122,finance,2025-01-07 10:38:00,1.368,0.805,0,0.7396199999999999,0,0,0.7775946516537651
user_140,sales,2025-01-07 10:40:00,1.63,0.586,0,0.7334400000000001,0,0,0.6623380717804364
user_149,support,2025-01-07 10:42:00,0.793,0.659,0,0.72982,0,0,0.7798913441238564
user_111,engineering,2025-01-07 10:44:00,0.814,0.868,0,0.73198,0,0,0.8612745953553835
user_210,sales,2025-01-07 10:46:00,1.383,0.828,0,0.73308,0,0,0.7852112596762844
user_62,hr,2025-01-07 10:48:00,0.456,0.78,0,0.7339600000000001,0,0,0.8638648838845884
user_39,support,2025-01-07 10:50:00,1.928,1.0,0,0.7413599999999999,0,0,0.7964813511611541
user_258,hr,2025-01-07 10:52:00,0.97,0.882,0,0.7444799999999999,0,0,0.8504073187895849
user_209,engineering,2025-01-07 10:54:00,0.805,0.532,0,0.73676,0,0,0.7278246305418719
user_84,hr,2025-01-07 10:56:00,0.499,0.944,0,0.7465999999999999,0,0,0.9249258268824772
user_106,sales,2025-01-07 10:58:00,1.005,0.663,0,0.7488600000000001,0,0,0.7591127375087967
user_22,engineering,2025-01-07 11:00:00,1.574,0.566,0,0.74074,0,0,0.6602494018296974
user_13,support,2025-01-07 11:02:00,1.437,0.717,0,0.7382000000000001,0,0,0.735111048557354
user_236,engineering,2025-01-07 11:04:00,2.218,0.687,0,0.74128,0,0,0.640669106263195
user_175,engineering,2025-01-07 11:06:00,1.128,0.538,1,0.7349,0,0,0.3961289232934554
user_99,engineering,2025-01-07 11:08:00,2.316,0.697,0,0.7316800000000001,0,0,0.634324278676988
user_19,support,2025-01-07 11:10:00,2.065,0.498,0,0.72688,0,0,0.5812197044334976
user_128,support,2025-01-07 11:12:00,1.338,1.0,0,0.7286199999999999,0,0,0.8587614356087263
user_69,hr,2025-01-07 11:14:00,0.891,0.781,0,0.7313200000000001,0,0,0.8183465165376496
user_237,engineering,2025-01-07 11:16:00,1.865,0.699,0,0.72906,0,0,0.6827315974665729
user_236,support,2025-01-07 11:18:00,0.478,0.678,0,0.73202,0,0,0.8207425756509501
user_42,sales,2025-01-07 11:20:00,1.345,0.792,0,0.73006,0,0,0.7748225193525686
user_124,engineering,2025-01-07 11:22:00,1.544,0.625,1,0.7299800000000001,0,0,0.3870161857846587
user_71,engineering,2025-01-07 11:24:00,2.192,0.63,0,0.73218,0,0,0.6206136523574948
user_142,finance,2025-01-07 11:26:00,1.24,0.799,1,0.7319599999999999,0,0,0.48870626319493315
user_87,support,2025-01-07 11:28:00,1.314,0.586,0,0.72518,0,0,0.6956948627726953
user_51,finance,2025-01-07 11:30:00,1.879,0.335,0,0.71712,0,0,0.5356537649542576
user_150,support,2025-01-07 11:32:00,1.408,0.78,0,0.7167800000000001,0,0,0.7633722730471499
user_273,engineering,2025-01-07 11:34:00,1.297,0.522,0,0.7155800000000001,0,0,0.6718893736805067
user_86,support,2025-01-07 11:36:00,0.896,0.811,0,0.7171000000000001,0,0,0.8298187192118227
user_5,hr,2025-01-07 11:38:00,0.464,0.717,0,0.7114400000000001,0,0,0.8378204081632654
user_78,engineering,2025-01-07 11:40:00,1.253,0.845,0,0.7145600000000001,0,0,0.8057339901477834
user_183,finance,2025-01-07 11:42:00,1.243,0.722,0,0.71184,0,0,0.7575895847994369
user_110,support,2025-01-07 11:44:00,1.322,0.713,0,0.7172,0,0,0.7456503870513722
user_272,finance,2025-01-07 11:46:00,0.768,0.676,1,0.7246400000000002,0,0,0.4893303307529909
user_226,support,2025-01-07 11:48:00,1.397,0.723,0,0.7204600000000001,0,0,0.7417334271639691
user_267,support,2025-01-07 11:50:00,2.499,0.581,0,0.7166799999999999,0,0,0.5686068965517241
user_199,hr,2025-01-07 11:52:00,1.38,0.828,0,0.718,0,0,0.7855279380717803
user_227,support,2025-01-07 11:54:00,1.231,0.703,0,0.71538,0,0,0.7512562983814215
user_2,support,2025-01-07 11:56:00,1.189,0.748,0,0.7103400000000001,0,0,0.7736897959183673
user_193,finance,2025-01-07 11:58:00,1.992,0.487,0,0.70572,0,0,0.58452554539057
user_127,hr,2025-01-07 12:00:00,0.757,0.788,0,0.7091200000000001,0,0,0.8352914848698101
user_122,finance,2025-01-07 12:02:00,1.726,0.626,0,0.7082200000000001,0,0,0.6682043631245602
user_46,support,2025-01-07 12:04:00,0.664,0.729,0,0.70396,0,0,0.82150851513019
user_215,support,2025-01-07 12:06:00,0.76,0.73,0,0.70402,0,0,0.8117748064743138
user_7,hr,2025-01-07 12:08:00,0.769,0.848,1,0.7103,0,0,0.5580247712878255
user_98,support,2025-01-07 12:10:00,0.782,0.508,0,0.7095200000000002,0,0,0.7206524982406756
user_112,support,2025-01-07 12:12:00,1.528,0.75,0,0.70452,0,0,0.7387051372273048
user_85,finance,2025-01-07 12:14:00,0.992,0.692,1,0.7061800000000001,0,0,0.47208501055594654
user_22,engineering,2025-01-07 12:16:00,1.254,0.59,0,0.70584,0,0,0.7036284306826179
user_262,support,2025-01-07 12:18:00,0.524,0.624,0,0.7022200000000001,0,0,0.7942868402533427
user_167,hr,2025-01-07 12:20:00,1.046,0.613,0,0.7027599999999999,0,0,0.7347847994370162
user_287,finance,2025-01-07 12:22:00,1.988,0.624,0,0.7020599999999999,0,0,0.6397477832512315
user_106,sales,2025-01-07 12:24:00,1.218,0.819,0,0.70108,0,0,0.7990285714285714
user_202,engineering,2025-01-07 12:26:00,1.795,1.0,1,0.70452,0,0,0.5105207600281492
user_61,finance,2025-01-07 12:28:00,2.306,0.92,0,0.70732,0,0,0.7245798733286418
user_109,support,2025-01-07 12:30:00,1.678,0.598,0,0.69928,0,0,0.6620712174524983
user_182,hr,2025-01-07 12:32:00,1.459,0.711,0,0.69586,0,0,0.7303887403237157
user_88,support,2025-01-07 12:34:00,1.077,0.688,0,0.6989799999999999,0,0,0.7615124560168895
user_205,hr,2025-01-07 12:36:00,0.685,0.665,0,0.6934,0,0,0.7936917663617171
user_6,engineering,2025-01-07 12:38:00,0.757,0.487,0,0.68988,0,0,0.71489148486981
user_108,engineering,2025-01-07 12:40:00,1.881,0.752,0,0.6936,0,0,0.7022426460239268
user_112,support,2025-01-07 12:42:00,1.228,0.739,0,0.69404,0,0,0.7659729767769177
user_142,sales,2025-01-07 12:44:00,1.722,0.386,0,0.68802,0,0,0.5726266009852217
user_188,support,2025-01-07 12:46:00,1.9,0.843,0,0.6941200000000001,0,0,0.7366370161857847
user_34,finance,2025-01-07 12:48:00,0.836,0.933,0,0.69884,0,0,0.8849522871217452
